"","uid","memory","expectation","target","Test_T1_suspectIdentified","confidence_rating","justification_justification","demographics_age","demographics_gender","demographics_country","CID","Miss","TPFoilID","CR","TAFoilID"
"1468",6045364951973888,"S","L","A","Silhouette",10,"I looked at each of the faces and just took my best guess. I am horrible with faces.",25,"male","USA",0,0,0,1,0
"1469",6048577050640384,"S","L","P","Silhouette",20,"I don't think the woman was in the pictures but I am also not that positive.",21,"female","USA",0,1,0,0,0
"1470",6048728364351488,"W","H","P","F147",63,"I used my memory. She looked like the person in the photograph. The hair looked the same as well as the facial features. ",43,"male","USA",0,0,1,0,0
"1471",6049197925072896,"S","L","A","Silhouette",50,"I never had any kind of instinctual indication that I was looking at the same person.",39,"male","USA",0,0,0,1,0
"1472",6049499042545664,"S","L","A","F147",100,"I will closed watch the video, I will choose the best answer",24,"female","USA",0,0,0,0,1
"1473",6051167771557888,"W","H","P","F68",60,"I tried to remember her face. They looked similar.",36,"male","USA",1,0,0,0,0
"1474",6052667721777152,"S","H","P","F134",50,"facial shape and lips...  ",54,"female","USA",0,0,1,0,0
"1475",6054487462510592,"W","L","P","F68",60,"I was trying to remember what she looked like and I picked the one who I though was her",39,"female","USA",1,0,0,0,0
"1476",6056584731951104,"W","L","A","F147",80,"The facial features looked the same from the brief view in the video.",28,"male","USA",0,0,0,0,1
"1477",6056969953607680,"S","H","P","F68",60,"I think she had a slightly thinner face, so I went with this one",38,"male","USA",1,0,0,0,0
"1478",6058362378649600,"W","H","P","Silhouette",80,"The person in the original video had a certain brow expression of irritation that was not in any of the lineup photos.",51,"male","USA",0,1,0,0,0
"1479",6060327410073600,"S","H","A","F34",23,"To be honest, I wasn't completely sure but I had a gut feeling.",22,"male","USA",0,0,0,0,1
"1480",6061484685656064,"S","L","P","F147",100,"Her thick brown hair",54,"female","USA",0,0,1,0,0
"1481",6065002532306944,"W","L","P","F50",25,"I just tried to remember what she looked like.  That girl looked familiar.",29,"female","USA",0,0,1,0,0
"1482",6065302190161920,"S","L","P","F147",75,"I used the shape of her eyebrows, eyebrow ridge, eye color, and hair color to identify her.",33,"male","USA",0,0,1,0,0
"1483",6068913318133760,"S","H","P","F176",40,"I looked at her eyes and nose.",55,"male","USA",0,0,1,0,0
"1484",6072117095301120,"S","L","A","F147",50,"I'm not 100% certain but the facial structure appears close enough that I believe it is the same person.  Hair color and other factors were similar across the lineup so only facial structure was really relevant.",44,"male","USA",0,0,0,0,1
"1485",6072413582262272,"S","L","P","F68",90,"I remembered her square jaw and wavy hair",39,"female","USA",1,0,0,0,0
"1486",6073581142278144,"S","L","P","F88",0,"It might have looked like her but I really didn't get a good look at her face. I am 0% confident this is her.",29,"male","USA",0,0,1,0,0
"1487",6074392672993280,"W","L","A","Silhouette",80,"I feel I can remember her face well from the first clip, I found her cute and I just didn't see her here. I could be wrong of course but that is my thinking ",28,"male","USA",0,0,0,1,0
"1488",6077098988929024,"W","L","A","Silhouette",100,"The girl present had distinct dark frizzy hair",29,"female","USA",0,0,0,1,0
"1489",6081960891908096,"W","H","P","F34",80,"She had long hair and a medium build",33,"male","USA",0,0,1,0,0
"1490",6088280583962624,"S","H","P","F68",80,"I just matched the picture to what I remember the girl looking like in the video.",32,"female","USA",1,0,0,0,0
"1491",6088353262862336,"S","H","P","F147",90,"I made my decision based on the face and hair. ",60,"male","USA",0,0,1,0,0
"1492",6090338879930368,"W","L","P","Silhouette",30,"I made my determination just by visual identification. I don't feel like anyone in the lineup was who I saw in the original video.",46,"female","USA",0,1,0,0,0
"1493",6092433817337856,"S","H","P","F68",50,"she looks kinda like that person",31,"male","USA",1,0,0,0,0
"1494",6093202616483840,"W","L","P","F68",80,"I used the shape of her hair mostly, but I remember the girl in the first video had kind of a longer face and thinner lips",25,"female","USA",1,0,0,0,0
"1495",6094452317749248,"S","L","P","F147",85,"The person I chose in the lineup looked strikingly the same as the person I remember from the original video. It was as if I had an ""aha"" moment when I saw the face.",29,"male","USA",0,0,1,0,0
"1496",6095816456404992,"W","L","A","F147",65,"The first lady i saw had a face a little wide like the one i just picked and the hair coor was the same to. They really look alike to me.",41,"female","USA",0,0,0,0,1
"1497",6096624698785792,"S","H","P","F68",65,"I compared the pictures to the one I remembered",20,"male","USA",1,0,0,0,0
"1498",6097056544325632,"W","L","P","F34",50,"I tried to recall the face from the video i saw before by matching the face from imagination.",30,"female","USA",0,0,1,0,0
"1499",6099039879692288,"S","H","P","Silhouette",65,"The person in the video had a sharper chin than the people in the lineup.",44,"female","USA",0,1,0,0,0
"1500",6103908225122304,"S","H","A","F177",16,"She looked like the same person to me, though I wasn't sure",28,"male","USA",0,0,0,0,1
"1501",6106686129438720,"W","H","P","F68",40,"I just thought that her basic facial features matched the female from the original version the closest and I thought that she was likely the person I saw earlier.",44,"male","USA",1,0,0,0,0
"1502",6107907728867328,"S","H","P","F134",60,"I tried to remember the person's eyes as they walked past looking at the camera.",27,"female","USA",0,0,1,0,0
"1503",6109131391893504,"W","H","A","F147",45,"I made the decision from memory. ",25,"male","USA",0,0,0,0,1
"1504",6111611517403136,"S","L","A","F34",5,"I tried to think back to the face of the girl in the video",61,"female","USA",0,0,0,0,1
"1505",6123036465954816,"W","L","P","F68",55,"Something about the shape of her face looks like the person from the original video. A slightly slender face, serious looking. ",35,"female","USA",1,0,0,0,0
"1506",6126278159630336,"S","H","P","F68",75,"I remembered certain features of her face and of all the women in the line-up, this was the one that looked just like her.",39,"female","USA",1,0,0,0,0
"1507",6128386988572672,"W","L","P","F68",100,"It looks like the same girl.",31,"male","USA",1,0,0,0,0
"1508",6129636689838080,"W","H","A","F147",85,"I used my memory of how their face looked.",32,"male","USA",0,0,0,0,1
"1509",6135371276484608,"W","L","P","F147",95,"To me she looks just like the girl in the original video.  Same hair color and length, and same face.",66,"male","USA",0,0,1,0,0
"1510",6135757689323520,"W","H","P","F176",95,"She has a distinct eye shape. ",34,"female","USA",0,0,1,0,0
"1511",6137394877169664,"W","L","P","F147",60,"I recalled the original video and the image of the young woman looking into the camera. I'm 60% certain that I selected the original actor. ",35,"male","USA",0,0,1,0,0
"1512",6139256678383616,"S","L","A","F147",30,"I just tried to gauge who what was through memory.  This picture really seemed to stick out.",34,"male","USA",0,0,0,0,1
"1513",6139481291751424,"S","L","P","F68",97,"I tried to pay attention to the person in the original video, and I think I recall this being the individual with a higher degree of confidence.",57,"female","USA",1,0,0,0,0
"1514",6143050543792128,"S","L","P","F68",90,"Pretty much just because of the facial shape, hair and eyes",35,"male","USA",1,0,0,0,0
"1515",6144547423780864,"S","H","P","F34",92,"Her face looks very similar to the one I saw in the first video. Hair & eyes for sure.",37,"female","USA",0,0,1,0,0
"1516",6145600898727936,"W","L","P","F147",30,"I recalled that the person in the original video had softer features.  She did not have a very angular face.  I narrowed down my options to this woman I picked and the one two to her right.  They looked the most similar to the subject I remembered from the original video.",35,"female","USA",0,0,1,0,0
"1517",6148246061711360,"S","H","P","F147",50,"I feel like the round shape of her face is the best match to my memory of the the young woman in the original video. I am not certain that this is the same person, but my eye kept going back to this face in the lineup.",54,"female","USA",0,0,1,0,0
"1518",6155824514727936,"S","L","P","Silhouette",70,"The eyes on the girls were blue  and the face was different ",38,"female","USA",0,1,0,0,0
"1519",6156907584684032,"W","L","A","F88",10,"I made it based on the concept that the person would show up every third position out of ten.",29,"female","USA",0,0,0,0,1
"1520",6158649328140288,"S","H","P","F68",50,"It looks the girl from the original video with perhaps a different hairstyle.  I am not very confident in my decision though",36,"male","USA",1,0,0,0,0
"1521",6162353603215360,"S","H","A","F147",100,"I am confident that I could remember only this face in the video.",30,"female","USA",0,0,0,0,1
"1522",6163703246356480,"S","L","P","F147",85,"the girl in the original had a longer face if that makes sense there were two potentials i narrowed it down to and ultimately i believe the one i picked was the girl from the original. ",31,"male","USA",0,0,1,0,0
"1523",6166738630606848,"W","H","P","F68",90,"I looked very carefully at her nose and eyes in the video.",39,"female","USA",1,0,0,0,0
"1524",6168278644817920,"S","L","P","F71",60,"Memory plus a basic description of her in my head.",30,"male","USA",0,0,1,0,0
"1525",6170295215849472,"S","H","P","F147",80,"I just remember clearly what the girl looked like and went with the most identical match compared to whom I see in my head",26,"male","USA",0,0,1,0,0
"1526",6172294841892864,"W","H","A","F147",70,"I merely picked the person who looked like the girl I remember seeing.",42,"male","USA",0,0,0,0,1
"1527",6174019220930560,"S","L","A","F147",75,"The shape of the face and the hair",58,"male","USA",0,0,0,0,1
"1528",6175428507074560,"S","H","P","F147",100,"I could able to recall the face of the actor. I saw a person with chubby face. So it made me to identify the right person.",30,"male","USA",0,0,1,0,0
"1529",6176276410793984,"W","H","P","F147",40,"Her face looked familiar to me. Just after looking she seemed the most similar.",45,"female","USA",0,0,1,0,0
"1530",6177908632584192,"S","L","A","Silhouette",35,"From what I remember I don't have enough confidence to say that the person was in the lineup.  A couple looked similar but I'm just not sure enough, too much doubt, that they are the same to say that is the person.  I tried to recall the complexion of the person and other facial features like the nose, mouth but couldn't 'see' that person there.",41,"male","USA",0,0,0,1,0
"1531",6181162691067904,"S","H","P","F68",50,"She looked the way I remember the girl from the video looking. ",30,"male","USA",1,0,0,0,0
"1532",6184128080773120,"S","L","P","F68",75,"It looked like the person to me. I used my recollection of their face.",29,"male","USA",1,0,0,0,0
"1533",6185368185470976,"S","H","P","F147",80,"There were two who looked similar to the original video.  I went with my first inclination but I'm less than 100% certain.",31,"male","USA",0,0,1,0,0
"1534",6187829335949312,"S","H","P","F68",80,"I looked at all of the faces, thought of facial features and realized that maybe hair would be different but I feel like I remembered the face very well.",28,"female","USA",1,0,0,0,0
"1535",6193405210132480,"W","L","A","Silhouette",30,"One of the girls looked a little bit familiar, but I was not certain that it was her. ",39,"female","USA",0,0,0,1,0
"1536",6193706394714112,"S","L","P","F177",50,"I was trying to look at the eyes of the person.",43,"female","USA",0,0,1,0,0
"1537",6194026839539712,"W","H","P","F68",80,"The person had the same hair consistency and face shape as the person in the first video. I did not recognize anyone else",28,"female","USA",1,0,0,0,0
"1538",6194845248913408,"W","L","P","F147",100,"I was watch video closely.",29,"male","USA",0,0,1,0,0
"1539",6195224950865920,"S","H","A","F147",99,"I recognized her hair and hairstyle, plus her general facial features. There were others in the lineup that looked similar at first, but she was the last I looked at and I knew it was her.",60,"male","USA",0,0,0,0,1
"1540",6197322220306432,"W","L","P","F71",65,"original face sort of reminded me of someone I knew, so I think I identified the same face",36,"male","USA",0,0,1,0,0
"1541",6197360271032320,"S","L","P","F68",85,"I was looking for general attractiveness first as I found the young woman from the original video clip to be lower on my scale of attractiveness. Second I looked for a few facial features, particularly nose, eyes, and facial expression, in addition to hair style (color, curliness, type of curl). After eliminating those that I found to be fairly attractiveness, I used specific facial features, facial expression, and hair features to determine if the original person was in the lineup. I'm 80-90% certain I picked correctly.",25,"male","USA",1,0,0,0,0
"1542",6197481134096384,"W","H","A","F147",60,"I'm trying to picture the face of the woman I saw in my mind, and though I can't remember her perfectly, this is the closest I think I can get.",22,"female","USA",0,0,0,0,1
"1543",6197707441963008,"S","L","P","F147",30,"She looked familiar to me so I chose her",49,"female","USA",0,0,1,0,0
"1544",6198284829851648,"S","L","P","F68",100,"I used her facial features to identify her",37,"female","USA",1,0,0,0,0
"1545",6198591668355072,"W","H","P","F68",85,"I used the way that the girls hair was going and the way that I remember her face",23,"male","USA",1,0,0,0,0
"1546",6198648023023616,"S","L","P","F68",85,"I tried to remember her features, hair, and face impression. ",48,"female","USA",1,0,0,0,0
"1547",6199099867004928,"W","L","P","F68",90,"She immediately stuck out from the rest of the lineup. I remembered her facial features and the way the face looked when she passed by the camera. She almost has the same facial expression that she had in the video.",20,"female","USA",1,0,0,0,0
"1548",6200563913981952,"W","H","P","F68",80,"The person stood out to me because she looks like someone I know.",35,"female","USA",1,0,0,0,0
"1549",6201064898428928,"S","H","A","F147",80,"It looked like the closest one to the person that was in the original video which I saw.",36,"male","USA",0,0,0,0,1
"1550",6201544173158400,"W","L","P","F147",40,"from memory of hairstyle and a general sense of familiarity ",38,"male","USA",0,0,1,0,0
"1551",6201816786141184,"S","L","P","F68",50,"I believe she had wave or slight curl to her hair.",48,"female","USA",1,0,0,0,0
"1552",6201997560643584,"S","L","P","Silhouette",75,"None of the faces looked familiar. The noses didn't look the same as in the video to me.",29,"female","USA",0,1,0,0,0
"1553",6202222174011392,"W","L","P","F147",50,"The person I selected mostly resemble who I saw earlier that's how I made my decision. ",25,"male","USA",0,0,1,0,0
"1554",6203946553049088,"S","L","A","Silhouette",85,"I feel like I have a pretty good idea of the person in the first video's face and none of the faces matched the one I recall. ",39,"male","USA",0,0,0,1,0
"1555",6204064849199104,"S","H","A","Silhouette",75,"I tried to remember what I could about their face and then I looked at all the faces and wasn't confident that any of those faces were the person that I saw. ",23,"female","USA",0,0,0,1,0
"1556",6204296911650816,"W","L","A","F147",90,"I remembered her face and long dark hair.",58,"female","USA",0,0,0,0,1
"1557",6205619090489344,"W","H","A","F147",60,"it looked like her, it looked like the lady from the video                                                                                                                      ",25,"male","USA",0,0,0,0,1
"1558",6205740020662272,"S","L","P","F147",60,"she was young girl had a well kept hair that was fairly straight",68,"male","USA",0,0,1,0,0
"1559",6206094825226240,"S","H","P","F147",95,"I TAKE DECISION MAKE AN ORIGINAL VIDEO CLIP.",25,"female","USA",0,0,1,0,0
"1560",6206368964935680,"S","H","P","F147",0,"I couldn't remember very well so I relied on my gut to tell me if one appeared familiar. I chose the one that stuck out, although I am not sure if I am correct. ",38,"female","USA",0,0,1,0,0
"1561",6207550970134528,"S","H","A","F147",75,"I compared them all to what my memory of the original of what the young woman looked like.",31,"male","USA",0,0,0,0,1
"1562",6208210834817024,"S","L","A","F147",60,"I tried to remember what the person looked like. I believe the girl in the original video had blue eyes. I tried my best to pick the person who I thought looked the closest to the person in the original video.",27,"female","USA",0,0,0,0,1
"1563",6209650806489088,"W","H","P","Silhouette",40,"I am trying to remember the woman's face from the original video and I feel like none of the faces are her. She had dark hair and eyes and distinctive facial features.",33,"female","USA",0,1,0,0,0
"1564",6210762045390848,"W","L","P","Silhouette",90,"I don't remember seeing any of those faces and I remember that there is a small chance that she will be in the line up",26,"female","USA",0,1,0,0,0
"1565",6212023289380864,"W","H","P","F68",100,"I could somewhat picture the person in my head before the line up, so when I saw them there I knew it was the right one.",31,"other","USA",1,0,0,0,0
"1566",6212854583656448,"S","L","P","F176",50,"Her face shape and hairstyle seemed to match the person I remember.  Something about her facial expression seemed right to me, her eyes and mouth.",68,"female","USA",0,0,1,0,0
"1567",6213151070617600,"W","L","P","Silhouette",45,"The orginal actor had a more square jawline than those present in the lineup",42,"female","USA",0,1,0,0,0
"1568",6214318630633472,"W","L","A","Silhouette",50,"I did not recognize any of the females in the lineup as the person that was in the original video that I was shown.",36,"male","USA",0,0,0,1,0
"1569",6215130161348608,"S","L","A","F147",70,"I tried to really study the original video when I was watching it, and I got a good look at the woman's face when she looked right at the camera. Then I tried to hold that image in my head even as I watched the next two videos. Then for the lineup, it was very clear to me that none of the other faces were her. I was fairly sure the one I selected was the actress of the original video, but I'm not 100% sure.",25,"female","USA",0,0,0,0,1
"1570",6215318670147584,"S","H","A","F147",80,"The person looked familiar. Some of the facial features popped out at me. ",22,"female","USA",0,0,0,0,1
"1571",6215355915567104,"S","H","P","F68",60,"The girl in the lineup had a similar jaw structure to the girl in the video, at least as I remember her.",22,"female","USA",1,0,0,0,0
"1572",6215721524658176,"S","H","P","F68",60,"I used the shape of the face and the look of her mouth.",45,"male","USA",1,0,0,0,0
"1573",6215969642905600,"S","H","P","Silhouette",25,"None of the faces looked familiar. From the top angle, the woman in the video looked a bit like someone I know, and I didn't see that resemblance in the lineup so that is my best guess",32,"female","USA",0,1,0,0,0
"1574",6216164241833984,"S","H","P","F68",100,"she looked very similar to the person in the original video to me. I noticed because her eyes and facial features. ",36,"male","USA",1,0,0,0,0
"1575",6218980867964928,"W","H","A","F176",55,"This person looked very similar to the female in the original video",43,"male","USA",0,0,0,0,1
"1576",6220329756131328,"S","H","P","Silhouette",40,"I didn't see anyone whose face looked like hers",47,"female","USA",0,1,0,0,0
"1577",6222698380263424,"S","H","P","Silhouette",60,"I carefully looked at all of the faces and none of them seemed to match what I remember of the original girl. ",46,"female","USA",0,1,0,0,0
"1578",6223071773982720,"S","H","P","F50",60,"I was just trying to remember what the girl looked like and picked what i thought was closest from my memory.",28,"male","USA",0,0,1,0,0
"1579",6223941420974080,"W","H","P","F68",50,"I know you said the hair might be different from the original video, but the hairstyle was one of the main characteristics I used to make my decision. Skin tone played an important part in my decision-making process as well.",29,"female","USA",1,0,0,0,0
"1580",6225071400026112,"W","L","P","Silhouette",80,"i watched pretty close i will be shocked to find out she was in that line up.",28,"female","USA",0,1,0,0,0
"1581",6225290711793664,"S","H","P","Silhouette",75,"I didn't notice the face of the person in the original video in the lineup. Although they all had similar hair color and length, she was not present.",43,"other","USA",0,1,0,0,0
"1582",6226109121167360,"S","L","P","F147",25,"Her features look very similar to the lady in the original video. The shape of her face and overall hairstyle seemed familiar.",46,"female","USA",0,0,1,0,0
"1583",6226424918704128,"W","L","P","F68",80,"I came up to my decision by facial features that stood out to me.",21,"male","USA",1,0,0,0,0
"1584",6226795779063808,"W","L","P","F147",80,"I based my decision on her hair style and facial features.",35,"female","USA",0,0,1,0,0
"1585",6226840389681152,"S","L","A","F147",80,"I believe the person I chose is the person I saw in the first video.",42,"male","USA",0,0,0,0,1
"1586",6228174195130368,"W","L","P","F147",98,"the lady is  coming.",35,"female","USA",0,0,1,0,0
"1587",6228553897082880,"W","H","P","Silhouette",50,"i doesn't saw the faces in the original video line up so i choose not present",30,"male","USA",0,1,0,0,0
"1588",6228589582221312,"S","L","P","Silhouette",70,"None of the faces looked quite right.",27,"female","USA",0,1,0,0,0
"1589",6229018072317952,"S","H","P","F147",90,"I remember what the person looked like as they looked at the camera.  I was confident I selected the correct person as it looked like the person I remembered.",42,"male","USA",0,0,1,0,0
"1590",6229725215195136,"W","H","P","F147",50,"I am not completely confident in my choice but the girl appeared very similar.",38,"male","USA",0,0,1,0,0
"1591",6229836129370112,"S","L","P","F68",75,"I tried to kepe in mind the face shape of the person I saw, as well as the shade of her hair, and attempted to remember her features as best i could.",24,"other","USA",1,0,0,0,0
"1592",6230537635102720,"S","H","A","Silhouette",30,"I remembered her having lighter hair and none of the people in the lineup with lighter hair looked like I remember her looking.",25,"female","USA",0,0,0,1,0
"1593",6231076368285696,"S","H","P","F68",40,"The hair was wavy in the clip",58,"female","USA",1,0,0,0,0
"1594",6232428813221888,"W","L","P","F68",100,"I used what I remember from the video and the face of the woman I saw. Although the features are similar this persons face stood out to me.",30,"male","USA",1,0,0,0,0
"1595",6232795227619328,"S","H","A","F34",50,"It reminded me of the girl I saw. I think her features matched.",36,"female","USA",0,0,0,0,1
"1596",6232891814051840,"W","H","P","F34",40,"She didn't have a skinny face and was cute but not beautiful like the 1st few. However it was hard to pick between the last 2 and the middle one.",43,"female","USA",0,0,1,0,0
"1597",6233109380988928,"S","H","P","F68",100,"I used hair, nose, and face shape.",62,"female","USA",1,0,0,0,0
"1598",6233171305693184,"S","H","P","F68",95,"Her eyes look familiar, as does her cheek bones.",27,"female","USA",1,0,0,0,0
"1599",6234660266835968,"S","H","P","F68",70,"I tried to look at them originally and then just am going off of memory.",30,"male","USA",1,0,0,0,0
"1600",6235116070240256,"W","L","P","F68",70,"I went from my memory of the person's hair and face from when they looked into the camera.",42,"male","USA",1,0,0,0,0
"1601",6235571873644544,"S","L","A","F147",60,"I tried to picture what the video looked like and she was the one that looked closest to the person I remember seeing in the video.",33,"male","USA",0,0,0,0,1
"1602",6236423602569216,"S","L","P","F68",80,"The way her mouth was set. ",38,"female","USA",1,0,0,0,0
"1603",6236553944760320,"W","H","P","F68",95,"Her hair was a bit curly, her eyebrows were thin and her eyes were not wide opened. ",35,"female","USA",1,0,0,0,0
"1604",6236811693129728,"S","H","P","F68",80,"I recognized her face",25,"female","USA",1,0,0,0,0
"1605",6237794032680960,"S","H","P","F68",70,"I just tried to remember the features that stuck out to me the most. for this person it was their eyes and nose.",30,"female","USA",1,0,0,0,0
"1606",6238174942593024,"S","H","A","F50",85,"I thought this person had very similar hair and facial features, and I figured there was a much better chance that the person was present than not.",40,"male","USA",0,0,0,0,1
"1607",6240645555421184,"S","L","P","F68",97,"I remembered the face and also the eyes looked very similar",37,"female","USA",1,0,0,0,0
"1608",6241024384958464,"W","H","P","Silhouette",75,"I was pretty sure she looked younger than most of the women presented in the line up and her face was thinner.  The second and last photos seemed close, but I was not sure enough on either one to pick them.",62,"female","USA",0,1,0,0,0
"1609",6241310805590016,"S","L","P","F147",40,"That seems correct to me",41,"female","USA",0,0,1,0,0
"1610",6242728614559744,"W","H","P","F147",93,"I went off of memory of her face and hairstyle",32,"female","USA",0,0,1,0,0
"1611",6244645713477632,"S","L","A","F147",80,"The shape of her face and her skin tone and hair color.",33,"male","USA",0,0,0,0,1
"1612",6244809794650112,"S","H","A","F176",65,"The girl in the original video had dark hair, and from what I saw of her face, a light-medium complexion, so that eliminated the blondes and the people with dark complexions. Then I went by face shape and lip shape which showed up fairly well on the video to pick the picture closest to what I remembered from the first video. I couldn't be certain of eye color in the first video, so I didn't use that as part of my decision.",56,"female","USA",0,0,0,0,1
"1613",6248238453620736,"W","H","A","F88",25,"I went with the girl who I thought looked like who I remembered but all the girls in the lineup looked very similar ",31,"female","USA",0,0,0,0,1
"1614",6248645217222656,"W","L","A","F147",80,"hair style and dressing and i am watch the video carefully so only find easy ",28,"female","USA",0,0,0,0,1
"1615",6249386820501504,"W","H","P","F68",80,"They had similar facial features and hair.",28,"female","USA",1,0,0,0,0
"1616",6250100540047360,"S","H","P","F147",60,"I was looking at the age factor and also, a little bit, at the hair, although that was subject to change.  I was also looking at the expression and especially around the eyes.  Basically, I was looking at the overall 'feeling' of the photo.  ",56,"female","USA",0,0,1,0,0
"1617",6252349005758464,"S","L","P","F176",65,"She seemed to look a lot like the woman in the original video.",31,"male","USA",0,0,1,0,0
"1618",6253339616477184,"W","L","P","F50",70,"I made my decision based on the way the texture and color of the hair",35,"female","USA",0,0,1,0,0
"1619",6253799177977856,"S","H","P","F68",80,"The girl's hair and eyes looked familiar to me (even though I know hair is subject to change, I think her hairstyle didn't) and I felt like I could rule out all the other faces because they were too different. I believe it was probably this girl but there's a small chance it was none of them.",31,"male","USA",1,0,0,0,0
"1620",6256027326480384,"W","H","A","Silhouette",60,"I just tried to picture her in my mind as best I could and I did not see her in the line up.  ",33,"female","USA",0,0,0,1,0
"1621",6256532907884544,"W","L","P","F68",70,"Facial features that I remember on her are present in the line up, but I am not 100% confident in it.",35,"male","USA",1,0,0,0,0
"1622",6257719057055744,"S","L","P","F68",65,"They all looked similar, but her jawline and hair was what I remembered the most",28,"female","USA",1,0,0,0,0
"1623",6259757019037696,"W","H","P","F68",80,"I tried to remember certain distinctive features when seeing their face in the video. The person I saw in the lineup seemed to have similar facial features and hair color/length.",27,"female","USA",1,0,0,0,0
"1624",6261793101971456,"W","L","P","F68",50,"I just tried to remember her facial features and the length of her hair",18,"male","USA",1,0,0,0,0
"1625",6262218169516032,"S","L","P","F147",100,"identified facial features",36,"male","USA",0,0,1,0,0
"1626",6263708925820928,"S","L","P","F147",46,"She resembles the person in the video but they all look alike.",35,"female","USA",0,0,1,0,0
"1627",6263773954310144,"S","H","P","F68",75,"I relied on my gut instinct",35,"male","USA",1,0,0,0,0
"1628",6264275123306496,"S","H","A","Silhouette",20,"None of the pictures in the lineup look like the person that I remember in the first video.",50,"male","USA",0,0,0,1,0
"1629",6265093381685248,"S","H","P","F68",75,"Actually I closely watch her face and she have little curly hair.",26,"female","USA",1,0,0,0,0
"1630",6266238258905088,"S","H","P","F68",60,"I just tried to remember her face, specifically her mouth shape. ",39,"female","USA",1,0,0,0,0
"1631",6266647622975488,"S","L","P","F34",50,"the working with office in gril",28,"male","USA",0,0,1,0,0
"1632",6267015647985664,"S","H","P","Silhouette",40,"I didn't see a photo with the same facial structure I remembered. ",30,"male","USA",0,1,0,0,0
"1633",6269124476928000,"S","L","P","F34",85,"based on the face and hair color i think it is her",45,"female","USA",0,0,1,0,0
"1634",6269877975252992,"S","H","P","F68",60,"In the video the features I observed the most were her head shape and nose. The image that I choose resembled both of these features the closest to that of which I remembered. She had a oddly shaped nose and a round head. Her face also looked similar enough to the blurry image of it that I seen.",25,"male","USA",1,0,0,0,0
"1635",6270374178193408,"W","H","A","Silhouette",80,"I can't really explain it but I just remember some traits of her face that I didn't see present in any of the girls shown here. The hair is similar, but the faces all seemed off.",41,"male","USA",0,0,0,1,0
"1636",6271607974658048,"S","L","P","Silhouette",70,"I don't think any of the women shown are close enough in bone structure and facial features to be the original woman.",34,"female","USA",0,1,0,0,0
"1637",6271996065218560,"W","L","P","Silhouette",85,"I thought the second to last was possibly her but was pretty sure it wasn't . The others definitely were not",35,"female","USA",0,1,0,0,0
"1638",6272697570951168,"S","H","A","F147",65,"she looked familar in the line up and i saw a good shot of her face as she walked away",40,"male","USA",0,0,0,0,1
"1639",6274433593376768,"W","L","A","Silhouette",80,"Well, I based it on the person's facial structure. I think the person in the video had sort of a jut and square forehead while the faces presented to me were more round.",29,"male","USA",0,0,0,1,0
"1640",6276495177678848,"S","H","A","F147",60,"I know she had medium-length brown hair, and a small nose and face. She also had a small chin.",24,"female","USA",0,0,0,0,1
"1641",6276892277604352,"W","H","P","Silhouette",50,"The young woman in the first video have different hairstyle and the eyes are quiet different.",42,"female","USA",0,1,0,0,0
"1642",6277276324855808,"W","L","A","Silhouette",30,"There was a person who I thought maybe was the same person but the eyebrows looked different than what I remembered. ",34,"male","USA",0,0,0,1,0
"1643",6279746937683968,"S","H","A","F176",45,"I picked the one I thought I saw in the video",31,"female","USA",0,0,0,0,1
"1644",6279994166738944,"W","H","P","F68",73,"She appears very similar to the girl in the video although having the option that she is not really there did make me question myself more",41,"female","USA",1,0,0,0,0
"1645",6280019550666752,"S","L","P","F134",50,"I WENT WITH MY MEMORY.",52,"male","USA",0,0,1,0,0
"1646",6280218780106752,"W","L","P","F147",0,"I mainly looked at their hair. There were 3 possibilities shown and I picked The  one of the three that looked the closest according to what I remembered.",69,"female","USA",0,0,1,0,0
"1647",6280467619774464,"S","L","P","Silhouette",70,"She only slightly looked at the camera.  At an angle.  I try to imagine each photo the same way.  I thought maybe one or two girls might match.  But I remembered that 7/10 times she will not be there.  So I went with that instead.",38,"male","USA",0,1,0,0,0
"1648",6280689968218112,"S","H","A","F147",62,"it looks very similar to the young lady in the first video. ",47,"female","USA",0,0,0,0,1
"1649",6282173258661888,"W","L","P","F68",55,"I was tempted to say not present because there is a 70% chance of that being the case, but this woman looks very familiar.",37,"male","USA",1,0,0,0,0
"1650",6283223327834112,"S","H","P","F68",80,"I made my decision based on facial features that I remembered.",65,"male","USA",1,0,0,0,0
"1651",6283610143326208,"S","H","P","F68",80,"I am not good at remembering faces, but the one I saw seemed right, though the hairstyle was different.",48,"female","USA",1,0,0,0,0
"1652",6285284912136192,"S","H","A","F147",95,"Hairstyle was very similar",23,"female","USA",0,0,0,0,1
"1653",6286318841626624,"W","L","A","F50",60,"First I remembered the girl in the video had thicker hair. I went with this as well as her smaller eyes",26,"female","USA",0,0,0,0,1
"1654",6286338387083264,"S","L","A","F147",85,"HE had her hair parted similar and the face space was the same square like",23,"female","USA",0,0,0,0,1
"1655",6287133677453312,"W","H","A","F147",70,"I just worked from memory. The person I chose looked like the person in the video. ",45,"male","USA",0,0,0,0,1
"1656",6288758651486208,"S","H","P","F68",90,"I RECOGNIZED THE FACE",28,"male","USA",1,0,0,0,0
"1657",6288983550066688,"W","L","P","F68",99,"I remembered her face. The nose and eyes are the same as the woman in the video.",29,"male","USA",1,0,0,0,0
